id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
6207.0,3431.0,2015-04-21 20:44:31,45.0,450.0,203.0,698.0,224.55,3370.5,1648.36,5243.41
6208.0,3431.0,2015-06-18 04:38:41,13.0,466.0,348.0,827.0,64.87,3490.34,2825.76,6380.97
6209.0,3431.0,2015-07-17 20:26:57,42.0,496.0,292.0,830.0,209.58,3715.04,2371.04,6295.66
6210.0,3431.0,2015-08-16 02:55:15,0.0,429.0,232.0,661.0,0.0,3213.21,1883.84,5097.05
6211.0,3431.0,2015-11-13 03:05:21,58.0,497.0,312.0,867.0,289.42,3722.53,2533.44,6545.39
6212.0,3431.0,2016-01-12 16:35:19,30.0,493.0,298.0,821.0,149.7,3692.57,2419.76,6262.03
6213.0,3431.0,2016-02-10 09:44:08,89.0,460.0,305.0,854.0,444.11,3445.4,2476.6,6366.11
6214.0,3431.0,2016-04-09 16:40:45,43.0,486.0,327.0,856.0,214.57,3640.14,2655.24,6509.95
6215.0,3431.0,2016-05-08 12:33:07,62.0,515.0,285.0,862.0,309.38,3857.35,2314.2,6480.93
6216.0,3431.0,2016-06-07 16:28:03,50.0,455.0,306.0,811.0,249.5,3407.95,2484.72,6142.17
6217.0,3431.0,2016-07-07 05:53:49,57.0,498.0,295.0,850.0,284.43,3730.02,2395.4,6409.85
6218.0,3431.0,2016-08-05 03:36:39,87.0,487.0,315.0,889.0,434.13,3647.63,2557.8,6639.56
6219.0,3431.0,2016-09-04 12:53:15,79.0,488.0,299.0,866.0,394.21,3655.12,2427.88,6477.21
6220.0,3431.0,2016-10-04 05:03:06,146.0,495.0,229.0,870.0,728.54,3707.55,1859.48,6295.57
6221.0,3431.0,2016-11-03 20:55:02,54.0,1378.0,282.0,1714.0,269.46,10321.22,2289.84,12880.52
6222.0,3431.0,2016-12-03 12:25:18,49.0,551.0,138.0,738.0,244.51,4126.99,1120.56,5492.06
6223.0,3431.0,2017-01-01 13:57:21,51.0,444.0,135.0,630.0,254.49,3325.56,1096.2,4676.25
6224.0,3441.0,2016-06-25 21:57:45,190.0,70.0,45.0,305.0,948.1,524.3,365.4,1837.8
6225.0,3441.0,2016-07-25 22:44:12,0.0,51.0,45.0,96.0,0.0,381.99,365.4,747.39
6226.0,3441.0,2016-11-21 22:33:49,0.0,65.0,62.0,127.0,0.0,486.85,503.44,990.29
6227.0,3441.0,2016-12-20 20:33:08,0.0,53.0,0.0,53.0,0.0,396.97,0.0,396.97
6228.0,3451.0,2016-10-14 07:44:04,33.0,47.0,28.0,108.0,164.67,352.03,227.36,744.06
6229.0,3451.0,2016-11-12 09:59:46,2766.0,67.0,1.0,2834.0,13802.34,501.83,8.12,14312.29
6230.0,3461.0,2014-01-25 09:13:07,0.0,0.0,91.0,91.0,0.0,0.0,738.92,738.92
6231.0,3461.0,2014-02-24 18:03:20,20.0,63.0,103.0,186.0,99.8,471.87,836.36,1408.03
6232.0,3461.0,2014-03-26 05:06:00,9.0,71.0,32.0,112.0,44.91,531.79,259.84,836.54
6233.0,3461.0,2014-05-24 11:57:48,7.0,64.0,34.0,105.0,34.93,479.36,276.08,790.37
6234.0,3461.0,2014-08-20 20:02:07,0.0,31.0,34.0,65.0,0.0,232.19,276.08,508.27
6235.0,3461.0,2014-12-16 18:27:10,76.0,49.0,14.0,139.0,379.24,367.01,113.68,859.93
6236.0,3461.0,2015-01-14 08:01:30,25.0,71.0,48.0,144.0,124.75,531.79,389.76,1046.3
6237.0,3461.0,2015-02-13 21:47:29,0.0,44.0,0.0,44.0,0.0,329.56,0.0,329.56
6238.0,3461.0,2015-03-15 15:33:23,135.0,66.0,53.0,254.0,673.65,494.34,430.36,1598.35
6239.0,3461.0,2015-10-08 17:01:44,54.0,61.0,35.0,150.0,269.46,456.89,284.2,1010.55
6240.0,3461.0,2015-11-06 18:07:09,0.0,48.0,51.0,99.0,0.0,359.52,414.12,773.64
6241.0,3461.0,2016-01-03 10:22:37,0.0,29.0,60.0,89.0,0.0,217.21,487.2,704.41
6242.0,3461.0,2016-02-01 02:02:32,4.0,24.0,22.0,50.0,19.96,179.76,178.64,378.36
6243.0,3461.0,2016-03-01 07:40:46,36.0,45.0,720.0,801.0,179.64,337.05,5846.4,6363.09
6244.0,3461.0,2016-04-30 15:27:14,0.0,93.0,74.0,167.0,0.0,696.57,600.88,1297.45
6245.0,3461.0,2016-06-29 19:48:16,0.0,42.0,5.0,47.0,0.0,314.58,40.6,355.18
6246.0,3461.0,2016-07-28 22:17:18,0.0,38.0,0.0,38.0,0.0,284.62,0.0,284.62
6247.0,3461.0,2016-09-24 08:27:57,30.0,10.0,46.0,86.0,149.7,74.9,373.52,598.12
6248.0,3461.0,2016-11-22 17:14:26,4.0,198.0,100.0,302.0,19.96,1483.02,812.0,2314.98
6249.0,3461.0,2016-12-22 01:43:58,0.0,45.0,202.0,247.0,0.0,337.05,1640.24,1977.29
6250.0,3471.0,2014-02-25 19:56:12,11.0,33.0,101.0,145.0,54.89,247.17,820.12,1122.18
6251.0,3471.0,2014-03-26 21:22:00,62.0,59.0,52.0,173.0,309.38,441.91,422.24,1173.53
6252.0,3471.0,2014-05-24 08:28:56,42.0,1.0,0.0,43.0,209.58,7.49,0.0,217.07
6253.0,3471.0,2014-06-22 17:58:52,15.0,215.0,77.0,307.0,74.85,1610.35,625.24,2310.44
6254.0,3471.0,2014-07-22 13:15:54,40.0,1573.0,11.0,1624.0,199.6,11781.77,89.32,12070.69
6255.0,3471.0,2014-08-20 09:14:56,0.0,0.0,15.0,15.0,0.0,0.0,121.8,121.8
6256.0,3471.0,2014-09-18 12:43:57,0.0,42.0,980.0,1022.0,0.0,314.58,7957.6,8272.18
6257.0,3471.0,2014-10-17 03:48:33,0.0,60.0,0.0,60.0,0.0,449.4,0.0,449.4
6258.0,3471.0,2014-11-16 21:57:09,4.0,73.0,42.0,119.0,19.96,546.77,341.04,907.77
6259.0,3471.0,2014-12-15 23:58:32,11.0,27.0,0.0,38.0,54.89,202.23,0.0,257.12
6260.0,3471.0,2015-03-15 00:11:24,0.0,142.0,43.0,185.0,0.0,1063.58,349.16,1412.74
6261.0,3471.0,2015-04-12 20:44:44,0.0,55.0,46.0,101.0,0.0,411.95,373.52,785.47
6262.0,3471.0,2015-08-07 20:44:56,0.0,104.0,24.0,128.0,0.0,778.96,194.88,973.84
6263.0,3471.0,2015-09-05 03:48:29,0.0,45.0,31.0,76.0,0.0,337.05,251.72,588.77
6264.0,3471.0,2015-11-02 23:45:50,2123.0,102.0,23.0,2248.0,10593.77,763.98,186.76,11544.51
6265.0,3471.0,2015-12-01 06:48:48,260.0,120.0,101.0,481.0,1297.4,898.8,820.12,3016.32
6266.0,3471.0,2016-05-25 20:53:51,0.0,0.0,20.0,20.0,0.0,0.0,162.4,162.4
6267.0,3471.0,2016-06-24 12:07:19,21.0,40.0,7.0,68.0,104.79,299.6,56.84,461.23
6268.0,3471.0,2016-07-24 23:51:09,0.0,30.0,0.0,30.0,0.0,224.7,0.0,224.7
6269.0,3471.0,2016-09-22 03:52:38,0.0,56.0,35.0,91.0,0.0,419.44,284.2,703.64
6270.0,3471.0,2016-10-22 22:56:20,0.0,122.0,15.0,137.0,0.0,913.78,121.8,1035.58
6271.0,3471.0,2016-11-20 03:52:11,198.0,70.0,25.0,293.0,988.02,524.3,203.0,1715.32
6272.0,3481.0,2016-08-30 06:12:10,88.0,569.0,300.0,957.0,439.12,4261.81,2436.0,7136.93
6273.0,3481.0,2016-09-28 16:41:36,32.0,453.0,415.0,900.0,159.68,3392.97,3369.8,6922.45
6274.0,3481.0,2016-10-27 01:36:06,54.0,490.0,289.0,833.0,269.46,3670.1,2346.68,6286.24
6275.0,3481.0,2016-11-26 03:15:03,163.0,512.0,322.0,997.0,813.37,3834.88,2614.64,7262.89
6276.0,3481.0,2016-12-25 23:27:16,0.0,501.0,309.0,810.0,0.0,3752.49,2509.08,6261.57
6277.0,3491.0,2013-12-06 23:45:16,12.0,85.0,48.0,145.0,59.88,636.65,389.76,1086.29
6278.0,3491.0,2014-01-05 13:27:33,2.0,48.0,82.0,132.0,9.98,359.52,665.84,1035.34
6279.0,3491.0,2014-02-04 08:55:27,0.0,58.0,198.0,256.0,0.0,434.42,1607.76,2042.18
6280.0,3491.0,2014-03-05 22:52:21,13.0,62.0,15.0,90.0,64.87,464.38,121.8,651.05
6281.0,3491.0,2014-04-04 21:12:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6282.0,3491.0,2014-06-01 16:38:18,0.0,54.0,27.0,81.0,0.0,404.46,219.24,623.7
6283.0,3491.0,2014-08-29 22:31:34,9.0,86.0,34.0,129.0,44.91,644.14,276.08,965.13
6284.0,3491.0,2014-09-28 02:53:42,22.0,54.0,122.0,198.0,109.78,404.46,990.64,1504.88
6285.0,3491.0,2015-02-22 09:54:25,0.0,1246.0,0.0,1246.0,0.0,9332.54,0.0,9332.54
6286.0,3491.0,2015-03-23 18:15:16,5.0,0.0,32.0,37.0,24.95,0.0,259.84,284.79
6287.0,3491.0,2015-04-21 12:41:57,0.0,46.0,35.0,81.0,0.0,344.54,284.2,628.74
6288.0,3491.0,2015-05-21 11:59:19,0.0,40.0,0.0,40.0,0.0,299.6,0.0,299.6
6289.0,3491.0,2015-07-19 16:23:17,11.0,40.0,12.0,63.0,54.89,299.6,97.44,451.93
6290.0,3491.0,2015-08-17 03:38:19,0.0,58.0,0.0,58.0,0.0,434.42,0.0,434.42
6291.0,3491.0,2015-12-13 00:47:53,20.0,0.0,39.0,59.0,99.8,0.0,316.68,416.48
6292.0,3491.0,2016-04-09 16:08:12,7.0,0.0,51.0,58.0,34.93,0.0,414.12,449.05
6293.0,3491.0,2016-05-08 11:44:04,0.0,50.0,55.0,105.0,0.0,374.5,446.6,821.1
6294.0,3491.0,2016-06-06 20:32:27,0.0,75.0,46.0,121.0,0.0,561.75,373.52,935.27
6295.0,3491.0,2016-08-05 08:17:31,41.0,39.0,40.0,120.0,204.59,292.11,324.8,821.5
6296.0,3501.0,2016-05-10 20:52:13,0.0,131.0,80.0,211.0,0.0,981.19,649.6,1630.79
6297.0,3501.0,2016-06-08 13:26:16,0.0,64.0,111.0,175.0,0.0,479.36,901.32,1380.68
6298.0,3501.0,2016-09-06 03:27:08,24.0,102.0,49.0,175.0,119.76,763.98,397.88,1281.62
6299.0,3501.0,2016-10-05 19:57:58,0.0,96.0,110.0,206.0,0.0,719.04,893.2,1612.24
6300.0,3511.0,2016-08-14 09:12:55,0.0,49.0,63.0,112.0,0.0,367.01,511.56,878.57
6301.0,3511.0,2016-10-13 21:16:11,0.0,91.0,26.0,117.0,0.0,681.59,211.12,892.71
6302.0,3521.0,2016-12-30 05:34:12,0.0,94.0,82.0,176.0,0.0,704.06,665.84,1369.9
6303.0,3531.0,2015-07-02 18:14:21,80.0,90.0,51.0,221.0,399.2,674.1,414.12,1487.42
6304.0,3531.0,2015-07-31 21:38:47,0.0,85.0,97.0,182.0,0.0,636.65,787.64,1424.29
6305.0,3531.0,2015-09-28 04:28:00,0.0,91.0,110.0,201.0,0.0,681.59,893.2,1574.79
6306.0,3531.0,2015-10-28 12:55:32,26.0,102.0,116.0,244.0,129.74,763.98,941.92,1835.64
6307.0,3531.0,2016-02-22 03:26:38,9.0,0.0,106.0,115.0,44.91,0.0,860.72,905.63
6308.0,3531.0,2016-03-23 10:21:15,12.0,100.0,111.0,223.0,59.88,749.0,901.32,1710.2
6309.0,3531.0,2016-06-19 20:57:38,0.0,82.0,130.0,212.0,0.0,614.18,1055.6,1669.78
6310.0,3531.0,2016-10-16 00:52:24,16.0,316.0,108.0,440.0,79.84,2366.84,876.96,3323.64
6311.0,3531.0,2016-11-15 06:25:29,16.0,103.0,103.0,222.0,79.84,771.47,836.36,1687.67
6312.0,3541.0,2016-04-07 14:44:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6313.0,3541.0,2016-05-07 17:20:12,0.0,0.0,61.0,61.0,0.0,0.0,495.32,495.32
6314.0,3541.0,2016-09-01 19:49:30,1.0,38.0,21.0,60.0,4.99,284.62,170.52,460.13
6315.0,3541.0,2016-10-31 04:45:50,17.0,107.0,69.0,193.0,84.83,801.43,560.28,1446.54
6316.0,3551.0,2015-04-30 15:47:25,0.0,55.0,23.0,78.0,0.0,411.95,186.76,598.71
6317.0,3551.0,2015-08-26 16:13:02,0.0,57.0,26.0,83.0,0.0,426.93,211.12,638.05
6318.0,3551.0,2015-09-24 17:06:56,30.0,335.0,0.0,365.0,149.7,2509.15,0.0,2658.85
6319.0,3551.0,2015-10-24 11:37:29,0.0,102.0,29.0,131.0,0.0,763.98,235.48,999.46
6320.0,3551.0,2015-11-23 07:50:00,0.0,67.0,27.0,94.0,0.0,501.83,219.24,721.07
6321.0,3551.0,2015-12-22 07:04:20,59.0,59.0,0.0,118.0,294.41,441.91,0.0,736.32
6322.0,3551.0,2016-01-20 19:33:19,207.0,88.0,53.0,348.0,1032.93,659.12,430.36,2122.41
6323.0,3551.0,2016-02-19 19:33:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6324.0,3551.0,2016-04-17 07:18:50,436.0,0.0,44.0,480.0,2175.64,0.0,357.28,2532.92
6325.0,3551.0,2016-07-14 03:10:22,0.0,30.0,27.0,57.0,0.0,224.7,219.24,443.94
6326.0,3551.0,2016-08-12 22:21:45,147.0,67.0,14.0,228.0,733.53,501.83,113.68,1349.04
6327.0,3551.0,2016-11-08 15:10:31,3.0,26.0,47.0,76.0,14.97,194.74,381.64,591.35
6328.0,3561.0,2016-07-31 18:54:41,42.0,23.0,0.0,65.0,209.58,172.27,0.0,381.85
6329.0,3571.0,2016-06-21 20:49:59,0.0,76.0,16.0,92.0,0.0,569.24,129.92,699.16
6330.0,3571.0,2016-07-21 08:08:55,0.0,63.0,59.0,122.0,0.0,471.87,479.08,950.95
6331.0,3571.0,2016-08-19 07:02:05,0.0,21.0,54.0,75.0,0.0,157.29,438.48,595.77
6332.0,3571.0,2016-09-18 15:30:41,0.0,51.0,1752.0,1803.0,0.0,381.99,14226.24,14608.23
6333.0,3571.0,2016-12-16 09:08:31,0.0,78.0,55.0,133.0,0.0,584.22,446.6,1030.82
6334.0,3581.0,2016-12-28 12:40:37,285.0,520.0,305.0,1110.0,1422.15,3894.8,2476.6,7793.55
6335.0,3591.0,2015-12-03 19:14:22,52.0,495.0,393.0,940.0,259.48,3707.55,3191.16,7158.19
6336.0,3591.0,2016-01-01 00:43:15,54.0,499.0,296.0,849.0,269.46,3737.51,2403.52,6410.49
6337.0,3591.0,2016-01-30 03:19:47,123.0,457.0,304.0,884.0,613.77,3422.93,2468.48,6505.18
6338.0,3591.0,2016-02-28 20:58:01,47.0,489.0,293.0,829.0,234.53,3662.61,2379.16,6276.3
6339.0,3591.0,2016-03-28 10:03:59,44.0,419.0,319.0,782.0,219.56,3138.31,2590.28,5948.15
6340.0,3591.0,2016-04-27 20:20:31,0.0,506.0,286.0,792.0,0.0,3789.94,2322.32,6112.26
6341.0,3591.0,2016-06-26 05:34:02,90.0,505.0,306.0,901.0,449.1,3782.45,2484.72,6716.27
6342.0,3591.0,2016-07-26 17:40:29,97.0,557.0,295.0,949.0,484.03,4171.93,2395.4,7051.36
6343.0,3591.0,2016-09-24 03:05:16,212.0,572.0,277.0,1061.0,1057.88,4284.28,2249.24,7591.4
6344.0,3591.0,2016-11-23 06:17:19,48.0,511.0,326.0,885.0,239.52,3827.39,2647.12,6714.03
6345.0,3591.0,2016-12-23 13:47:05,0.0,521.0,300.0,821.0,0.0,3902.29,2436.0,6338.29
6346.0,3601.0,2016-08-21 04:03:47,77.0,466.0,269.0,812.0,384.23,3490.34,2184.28,6058.85
6347.0,3601.0,2016-09-19 03:40:23,39.0,716.0,232.0,987.0,194.61,5362.84,1883.84,7441.29
6348.0,3601.0,2016-10-18 22:13:56,68.0,488.0,306.0,862.0,339.32,3655.12,2484.72,6479.16
6349.0,3601.0,2016-11-17 03:46:58,34.0,0.0,288.0,322.0,169.66,0.0,2338.56,2508.22
6350.0,3601.0,2016-12-16 17:18:59,33.0,457.0,284.0,774.0,164.67,3422.93,2306.08,5893.68
6351.0,3611.0,2016-09-19 02:12:28,0.0,58.0,19.0,77.0,0.0,434.42,154.28,588.7
6352.0,3611.0,2016-12-17 12:49:09,0.0,63.0,55.0,118.0,0.0,471.87,446.6,918.47
6353.0,3621.0,2016-10-25 23:16:23,96.0,570.0,314.0,980.0,479.04,4269.3,2549.68,7298.02
6354.0,3621.0,2016-11-23 21:37:21,91.0,503.0,313.0,907.0,454.09,3767.47,2541.56,6763.12
6355.0,3631.0,2015-10-21 18:48:33,43.0,517.0,269.0,829.0,214.57,3872.33,2184.28,6271.18
6356.0,3631.0,2015-11-20 05:21:20,48.0,466.0,301.0,815.0,239.52,3490.34,2444.12,6173.98
6357.0,3631.0,2016-01-19 22:16:12,54.0,506.0,283.0,843.0,269.46,3789.94,2297.96,6357.36
6358.0,3631.0,2016-02-18 03:45:06,44.0,475.0,326.0,845.0,219.56,3557.75,2647.12,6424.43
6359.0,3631.0,2016-03-18 05:05:47,24.0,522.0,328.0,874.0,119.76,3909.78,2663.36,6692.9
6360.0,3631.0,2016-04-17 06:29:30,60.0,522.0,301.0,883.0,299.4,3909.78,2444.12,6653.3
6361.0,3631.0,2016-06-16 01:04:31,47.0,679.0,311.0,1037.0,234.53,5085.71,2525.32,7845.56
6362.0,3631.0,2016-07-16 21:53:11,27.0,565.0,308.0,900.0,134.73,4231.85,2500.96,6867.54
6363.0,3631.0,2016-08-15 04:24:31,41.0,715.0,360.0,1116.0,204.59,5355.35,2923.2,8483.14
6364.0,3631.0,2016-09-13 03:59:54,73.0,459.0,319.0,851.0,364.27,3437.91,2590.28,6392.46
6365.0,3631.0,2016-11-10 21:53:59,12.0,500.0,608.0,1120.0,59.88,3745.0,4936.96,8741.84
6366.0,3631.0,2016-12-10 16:55:55,1.0,505.0,297.0,803.0,4.99,3782.45,2411.64,6199.08
6367.0,3641.0,2016-09-01 07:48:59,0.0,134.0,49.0,183.0,0.0,1003.66,397.88,1401.54
6368.0,3641.0,2016-10-01 08:01:36,0.0,81.0,54.0,135.0,0.0,606.69,438.48,1045.17
6369.0,3641.0,2016-10-31 11:35:54,0.0,0.0,43.0,43.0,0.0,0.0,349.16,349.16
6370.0,3651.0,2015-10-22 17:35:40,18.0,106.0,8.0,132.0,89.82,793.94,64.96,948.72
6371.0,3651.0,2015-12-21 05:30:06,0.0,27.0,59.0,86.0,0.0,202.23,479.08,681.31
6372.0,3651.0,2016-01-20 17:43:01,0.0,67.0,39.0,106.0,0.0,501.83,316.68,818.51
6373.0,3651.0,2016-04-19 22:20:29,0.0,43.0,39.0,82.0,0.0,322.07,316.68,638.75
6374.0,3651.0,2016-09-15 09:11:42,0.0,55.0,59.0,114.0,0.0,411.95,479.08,891.03
6375.0,3651.0,2016-10-15 16:08:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6376.0,3651.0,2016-11-13 03:16:03,50.0,46.0,8.0,104.0,249.5,344.54,64.96,659.0
6377.0,3651.0,2016-12-13 16:32:50,1.0,37.0,24.0,62.0,4.99,277.13,194.88,477.0
6378.0,3661.0,2016-05-15 11:28:51,737.0,60.0,0.0,797.0,3677.63,449.4,0.0,4127.03
6379.0,3661.0,2016-06-14 06:20:36,0.0,157.0,29.0,186.0,0.0,1175.93,235.48,1411.41
6380.0,3661.0,2016-08-12 08:41:15,10.0,80.0,56.0,146.0,49.9,599.2,454.72,1103.82
6381.0,3661.0,2016-11-09 07:08:37,75.0,68.0,31.0,174.0,374.25,509.32,251.72,1135.29
6382.0,3671.0,2016-09-23 18:12:03,34.0,476.0,305.0,815.0,169.66,3565.24,2476.6,6211.5
6383.0,3671.0,2016-10-23 04:50:37,76.0,652.0,288.0,1016.0,379.24,4883.48,2338.56,7601.28
6384.0,3671.0,2016-11-21 05:25:15,98.0,515.0,311.0,924.0,489.02,3857.35,2525.32,6871.69
6385.0,3671.0,2016-12-20 20:50:40,112.0,552.0,299.0,963.0,558.88,4134.48,2427.88,7121.24
6386.0,3681.0,2016-10-20 09:53:46,0.0,48.0,33.0,81.0,0.0,359.52,267.96,627.48
6387.0,3681.0,2016-11-19 08:22:40,7.0,185.0,99.0,291.0,34.93,1385.65,803.88,2224.46
6388.0,3691.0,2016-10-16 16:13:22,0.0,82.0,33.0,115.0,0.0,614.18,267.96,882.14
6389.0,3691.0,2016-12-14 19:20:55,30.0,276.0,0.0,306.0,149.7,2067.24,0.0,2216.94
6390.0,3701.0,2016-11-22 19:39:44,0.0,125.0,56.0,181.0,0.0,936.25,454.72,1390.97
6391.0,3711.0,2016-07-27 02:08:25,0.0,923.0,370.0,1293.0,0.0,6913.27,3004.4,9917.67
6392.0,3711.0,2016-08-25 21:24:43,0.0,0.0,308.0,308.0,0.0,0.0,2500.96,2500.96
6393.0,3711.0,2016-10-22 02:28:13,74.0,497.0,308.0,879.0,369.26,3722.53,2500.96,6592.75
6394.0,3711.0,2016-11-20 13:47:04,1.0,603.0,326.0,930.0,4.99,4516.47,2647.12,7168.58
6395.0,3711.0,2016-12-20 03:16:03,47.0,491.0,2903.0,3441.0,234.53,3677.59,23572.36,27484.48
6396.0,3721.0,2015-11-30 02:01:33,115.0,525.0,241.0,881.0,573.85,3932.25,1956.92,6463.02
6397.0,3721.0,2015-12-30 12:51:46,42.0,532.0,303.0,877.0,209.58,3984.68,2460.36,6654.62
6398.0,3721.0,2016-01-29 17:11:50,54.0,519.0,506.0,1079.0,269.46,3887.31,4108.72,8265.49
6399.0,3721.0,2016-02-28 08:25:39,45.0,488.0,267.0,800.0,224.55,3655.12,2168.04,6047.71
6400.0,3721.0,2016-03-29 19:34:15,75.0,507.0,339.0,921.0,374.25,3797.43,2752.68,6924.36
6401.0,3721.0,2016-05-27 20:09:22,12.0,486.0,354.0,852.0,59.88,3640.14,2874.48,6574.5
6402.0,3721.0,2016-07-26 10:57:01,55.0,479.0,289.0,823.0,274.45,3587.71,2346.68,6208.84
6403.0,3721.0,2016-08-25 10:04:01,0.0,0.0,283.0,283.0,0.0,0.0,2297.96,2297.96
6404.0,3721.0,2016-10-23 20:58:44,44.0,521.0,295.0,860.0,219.56,3902.29,2395.4,6517.25
6405.0,3721.0,2016-11-22 19:47:47,390.0,459.0,249.0,1098.0,1946.1,3437.91,2021.88,7405.89
6406.0,3721.0,2016-12-22 17:35:59,0.0,490.0,341.0,831.0,0.0,3670.1,2768.92,6439.02
6407.0,3731.0,2016-09-13 17:47:23,0.0,67.0,85.0,152.0,0.0,501.83,690.2,1192.03
6408.0,3751.0,2015-07-14 12:35:54,7.0,61.0,819.0,887.0,34.93,456.89,6650.28,7142.1
6409.0,3751.0,2015-11-08 09:37:21,19.0,28.0,0.0,47.0,94.81,209.72,0.0,304.53
6410.0,3751.0,2015-12-07 17:27:44,0.0,30.0,0.0,30.0,0.0,224.7,0.0,224.7
6411.0,3751.0,2016-01-06 08:45:17,0.0,28.0,8.0,36.0,0.0,209.72,64.96,274.68
6412.0,3751.0,2016-04-04 03:53:49,0.0,50.0,162.0,212.0,0.0,374.5,1315.44,1689.94
6413.0,3751.0,2016-05-04 01:14:14,131.0,45.0,73.0,249.0,653.69,337.05,592.76,1583.5
6414.0,3751.0,2016-06-02 14:26:48,0.0,0.0,65.0,65.0,0.0,0.0,527.8,527.8
6415.0,3751.0,2016-07-31 16:44:08,13.0,71.0,89.0,173.0,64.87,531.79,722.68,1319.34
6416.0,3751.0,2016-12-26 13:52:55,8.0,60.0,16.0,84.0,39.92,449.4,129.92,619.24
6417.0,3761.0,2016-10-08 02:55:08,0.0,60.0,28.0,88.0,0.0,449.4,227.36,676.76
6418.0,3761.0,2016-11-07 10:57:06,38.0,49.0,0.0,87.0,189.62,367.01,0.0,556.63
6419.0,3761.0,2016-12-06 00:09:19,0.0,232.0,56.0,288.0,0.0,1737.68,454.72,2192.4
6420.0,3771.0,2016-02-25 03:31:20,95.0,480.0,290.0,865.0,474.05,3595.2,2354.8,6424.05
6421.0,3771.0,2016-04-23 22:20:05,52.0,533.0,277.0,862.0,259.48,3992.17,2249.24,6500.89
6422.0,3771.0,2016-05-22 19:34:09,54.0,501.0,283.0,838.0,269.46,3752.49,2297.96,6319.91
6423.0,3771.0,2016-06-21 11:03:51,53.0,482.0,254.0,789.0,264.47,3610.18,2062.48,5937.13
6424.0,3781.0,2016-09-20 06:58:05,12.0,493.0,262.0,767.0,59.88,3692.57,2127.44,5879.89
6425.0,3781.0,2016-10-20 05:11:01,30.0,892.0,280.0,1202.0,149.7,6681.08,2273.6,9104.38
6426.0,3781.0,2016-11-19 22:30:39,54.0,516.0,294.0,864.0,269.46,3864.84,2387.28,6521.58
6427.0,3781.0,2016-12-19 04:13:18,317.0,464.0,243.0,1024.0,1581.83,3475.36,1973.16,7030.35
6428.0,3791.0,2016-05-17 00:39:09,51.0,493.0,551.0,1095.0,254.49,3692.57,4474.12,8421.18
6429.0,3791.0,2016-06-15 13:24:11,69.0,306.0,353.0,728.0,344.31,2291.94,2866.36,5502.61
6430.0,3791.0,2016-07-15 02:42:10,71.0,494.0,303.0,868.0,354.29,3700.06,2460.36,6514.71
6431.0,3791.0,2016-08-14 09:06:19,60.0,471.0,303.0,834.0,299.4,3527.79,2460.36,6287.55
6432.0,3791.0,2016-10-12 17:34:33,31.0,546.0,307.0,884.0,154.69,4089.54,2492.84,6737.07
6433.0,3791.0,2016-11-11 16:20:15,66.0,608.0,308.0,982.0,329.34,4553.92,2500.96,7384.22
6434.0,3791.0,2016-12-11 00:46:29,153.0,532.0,286.0,971.0,763.47,3984.68,2322.32,7070.47
6435.0,3801.0,2016-07-10 20:56:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6436.0,3801.0,2016-09-08 12:42:28,18.0,55.0,0.0,73.0,89.82,411.95,0.0,501.77
6437.0,3801.0,2016-10-08 07:17:21,0.0,39.0,0.0,39.0,0.0,292.11,0.0,292.11
6438.0,3801.0,2016-11-06 06:26:46,0.0,40.0,88.0,128.0,0.0,299.6,714.56,1014.16
6439.0,3811.0,2016-08-08 00:13:46,20.0,521.0,323.0,864.0,99.8,3902.29,2622.76,6624.85
6440.0,3811.0,2016-09-05 06:07:31,107.0,506.0,438.0,1051.0,533.93,3789.94,3556.56,7880.43
6441.0,3811.0,2016-10-05 08:43:21,24.0,504.0,297.0,825.0,119.76,3774.96,2411.64,6306.36
6442.0,3811.0,2016-12-03 04:27:52,50.0,470.0,3461.0,3981.0,249.5,3520.3,28103.32,31873.12
6443.0,3821.0,2016-03-27 01:17:17,15.0,501.0,296.0,812.0,74.85,3752.49,2403.52,6230.86
6444.0,3821.0,2016-04-26 19:33:42,60.0,528.0,327.0,915.0,299.4,3954.72,2655.24,6909.36
6445.0,3821.0,2016-06-23 08:18:36,90.0,506.0,328.0,924.0,449.1,3789.94,2663.36,6902.4
6446.0,3821.0,2016-07-22 07:15:59,13.0,468.0,300.0,781.0,64.87,3505.32,2436.0,6006.19
6447.0,3821.0,2016-08-20 12:19:34,83.0,514.0,139.0,736.0,414.17,3849.86,1128.68,5392.71
6448.0,3821.0,2016-11-17 23:33:10,38.0,403.0,300.0,741.0,189.62,3018.47,2436.0,5644.09
6449.0,3831.0,2016-11-24 13:20:25,0.0,36.0,0.0,36.0,0.0,269.64,0.0,269.64
6450.0,3831.0,2016-12-24 07:05:52,14.0,71.0,0.0,85.0,69.86,531.79,0.0,601.65
6451.0,3841.0,2017-01-02 00:02:40,42.0,506.0,302.0,850.0,209.58,3789.94,2452.24,6451.76
